SUB	ITEM	critical_word	condition	position	SUM_3RT_trimmed	FullSentence
1519705573	16	brake	HC	9	624	Instead of the accelerator, Maria stepped on the brake
1519705573	17	speech	HC	11	568	The politician stood at the podium and gave a long speech
1519705573	18	hacker	HC	8	623	The passwords were stolen by a brilliant hacker
1519705573	19	truth	HC	11	730	There's no need to lie, you can tell me the truth
1519705573	20	cake	HC	11	839	The birthday boy didn't want frosting on his slice of cake
1519705573	21	lunch	HC	11	554	He didn't eat breakfast, and he forgot to pack his lunch
1519705573	22	memory	HC	12	944	Ben was great at remembering numbers because he had a good memory
1519705573	23	pigs	HC	10	520	In the story, the wolf chased the three little pigs
1519705573	24	axe	HC	9	576	The lumberjack chopped down the tree with his axe
1519705573	25	cocoon	HC	11	752	In a few weeks, the butterfly will emerge from the cocoon
1519705573	26	pilot	HC	13	816	On the plane, Timmy went up to the cockpit to meet the pilot
1519705573	27	stove	HC	8	1016	The hot pan was bubbling on the stove
1519705573	28	salad	HC	10	544	He bought the lettuce and croutons to make a salad
1519705573	29	iron	HC	10	529	I smoothed out the wrinkled pants with the new iron
1519705573	30	cart	HC	9	607	At Costco, the toddler wanted to push the cart
1519705573	31	gravy	HC	9	591	On the mashed potatoes she poured a delicious gravy
1519705573	32	floor	HC	8	544	Before mopping, he had to sweep the floor
1519705573	33	milk	HC	8	534	The dairy cow produced a lot of milk
1519705573	34	napkin	HC	12	697	The burgers were messy, so he made sure to grab a napkin
1519705573	35	clock	HC	11	527	Above the doorway, he heard the ticking of the old clock
1519705573	36	eat	HC	10	632	Her fridge was empty, and she had nothing to eat
1519705573	37	bath	HC	10	849	Instead of a shower, she decided to take a bath
1519705573	38	racket	HC	10	617	The tennis player firmly gripped the handle of his racket
1519705573	39	bowl	HC	9	656	Jan poured the milk and cereal into her bowl
1519705573	40	vanilla	HC	12	521	At the ice cream shop, Jen asked for both chocolate and vanilla
1519705573	41	truck	HC	12	648	Ben unloaded the bags of cement from the back of the truck
1519705573	42	shark	HC	9	529	The swimmer was attacked by a great white shark
1519705573	43	lanes	HC	9	616	The wide highway downtown has more than six lanes
1519705573	44	glasses	HC	10	696	Her vision was terrible, and she has to wear glasses
1519705573	45	pulse	HC	12	657	When the paramedic arrived, he checked the victim's wrist for a pulse
1519705573	46	sail	HC	14	870	The wind couldn't push the boat because it had a tear in the sail
1519705573	47	circle	HC	10	896	At storytime, the preschoolers have to sit in a circle
1519705573	48	sharp	HC	10	537	It could cut easily because the blade was very sharp
1519705573	49	lawyer	HC	11	519	When the company sued him, he decided to hire a lawyer
1519705573	50	south	HC	10	845	Lines of longitude go from the north to the south
1519705573	51	barking	HC	9	913	The neighborhood dog always kept her awake by barking
1519705573	52	pillow	HC	11	920	The tooth fairy was supposed to leave money under her pillow
1519705573	53	muscle	HC	11	871	Before the weight lifting tournament, he needed to build some muscle
1519705573	54	net	HC	9	1191	The volleyball shot barely made it over the net
1519705573	55	carrot	HC	10	561	In the cartoon, Bugs Bunny was munching on a carrot
1519705573	56	yarn	HC	9	584	The kitten was playing with a ball of yarn
1519705573	57	ballet	HC	12	719	The girl bought a pink tutu because she wanted to learn ballet
1519705573	58	school	HC	9	1241.274669	To educate the children, they built a new school
1519705573	59	balloon	HC	10	538	The man used the helium to inflate the red balloon
1519705573	60	wine	HC	10	878	At the vineyard, he bought a fancy bottle of wine
1519705573	61	rice	HC	10	616	To make sushi, she carefully boiled the grains of rice
1519705573	62	plane	HC	11	712	The airport was crowded, and the passengers couldn't board the plane
1519705573	63	short	HC	11	528	He couldn't reach the high shelf because he was very short
1519705573	64	spider	HC	9	824	The web had been spun by the large spider
1519705573	65	bomb	HC	10	736	Following his orders, the terrorist threatened to drop the bomb
1519705573	66	farm	HC	9	920	Old McDonald had plenty of animals on his farm
1519705573	67	heavy	HC	11	631	The child couldn't carry the luggage because it was too heavy
1519705573	68	wedding	HC	10	744	The bride refused to invite her father to the wedding
1519705573	69	sentence	HC	12	735	Susan forgot to put a period at the end of the sentence
1519705573	70	light	HC	12	576	It was dark in the bedroom, so she turned on the light
1519705573	71	tree	HC	10	552	The tiny maple sapling has grown into a large tree
1519705573	72	paper	HC	12	855	The student opened his notebook and pulled out a piece of paper
1519705573	73	rake	HC	10	554	He gathered the leaves into a pile using a rake
1519705573	74	scroll	HC	9	1241.274669	To read the prophecy, he unrolled the ancient scroll
1519705573	75	book	HC	9	688	The author signed a copy of her new book
1519705573	76	whistle	HC	7	582	The referee was blowing on his whistle
1519707551	5	couch	LC	11	760	Before painting, the contractors laid down a tarp on the couch
1519707551	6	zoo	LC	12	1008	Jennifer asked a close friend if they could go to the zoo
1519707551	7	stump	LC	12	753	Behind the storage shed, there were some dead branches and a stump
1519707551	8	drought	LC	9	904	They started filming a documentary about last year's drought
1519707551	9	small	LC	11	744	She decided not to apply because the college was too small
1519707551	10	eyes	LC	10	944	Her new wallpaper was the same color as her eyes
1519707551	11	bread	LC	9	1072	Laurence woke up early to make his own bread
1519707551	12	loud	LC	11	727	She saw her coworker at the bar, who was very loud
1519707551	13	rain	LC	10	980	She arrived late because she got stuck in the rain
1519707551	14	cure	LC	10	857	We heard that the remote island has no known cure
1519707551	15	proud	LC	9	696	After his final chemo treatment, he felt very proud
1519707551	16	brake	LC	9	872	We were surprised when Maria stepped on the brake
1519707551	17	speech	LC	11	584	Hamilton and his coworkers were chatting together after the long speech
1519707551	18	hacker	LC	8	1216	The software was designed by a brilliant hacker
1519707551	19	truth	LC	11	865	The police officer was unsure if he could find the truth
1519707551	20	cake	LC	11	1048	My wife said that she didn't like that kind of cake
1519707551	21	lunch	LC	11	1216	He was late because he had to pick up his lunch
1519707551	22	memory	LC	12	976	Ben was always an excellent employee because he had a good memory
1519707551	23	pigs	LC	10	991	Bill checked outside, but he didn't see the little pigs
1519707551	24	axe	LC	9	792	My father scared away the burglars with his axe
1519707551	25	cocoon	LC	11	1008	The biologist used the microscope to see inside of the cocoon
1519707551	26	pilot	LC	13	1024	When we were told we had to evacuate, we listened to the pilot
1519707551	27	stove	LC	8	759	Jan wasn't able to turn on the stove
1519707551	28	salad	LC	10	929	On the last day, he decided to make a salad
1519707551	29	iron	LC	10	760	I saw some steam coming out of the new iron
1519707551	30	cart	LC	9	952	At work, the assistant needed to find the cart
1519707551	31	gravy	LC	9	871	The restaurant was famous for making a delicious gravy
1519707551	32	floor	LC	8	728	After the party the butler cleaned the floor
1519707551	33	milk	LC	8	809	The local farmers produced a lot of milk
1519707551	34	napkin	LC	12	1025	When he was walking past the kitchen he accidentally dropped a napkin
1519707551	35	clock	LC	11	760	After their trip, they replaced the battery in the old clock
1519707551	36	eat	LC	10	797	My cousin was bored, and she had nothing to eat
1519707551	37	bath	LC	10	727	That weekend, their interior decorator helped them install a bath
1519707551	38	racket	LC	10	895	The crowd watched as the man picked up his racket
1519707551	39	bowl	LC	9	833	Jan was walking and she accidentally dropped her bowl
1519707551	40	vanilla	LC	12	696	He walked down to the supermarket to buy milk, flour, and vanilla
1519707551	41	truck	LC	12	976	Ben was being so violent that he tried to smash the truck
1519707551	42	shark	LC	9	928	Earlier, the dock worker saw a beautiful white shark
1519707551	43	lanes	LC	9	1168	The marathon runners will cross more than six lanes
1519707551	44	glasses	LC	10	1087	Her mother was adamant that she has to wear glasses
1519707551	45	pulse	LC	12	945	When the detective arrived at the scene, he looked for a pulse
1519707551	46	sail	LC	14	769	The team had to work for hours to fix the tear in the sail
1519707551	47	circle	LC	10	1045	All of the fifth-graders had to get in a circle
1519707551	48	sharp	LC	10	983	His mom sternly warned him because it was very sharp
1519707551	49	lawyer	LC	11	1024	When he crashed his car, he decided to call a lawyer
1519707551	50	south	LC	10	1167	On their long vacation, the family traveled to the south
1519707551	51	barking	LC	9	1025	They knew that Harry kept her awake by barking
1519707551	52	pillow	LC	11	873	When her wallet was missing, she found it under her pillow
1519707551	53	muscle	LC	11	1057	After arriving at the campus, he wanted to build some muscle
1519707551	54	net	LC	9	776	Samantha and Karen suspected it was under the net
1519707551	55	carrot	LC	10	775	In the door of his refrigerator he found a carrot
1519707551	56	yarn	LC	9	856	Emily had trouble finding the right color of yarn
1519707551	57	ballet	LC	12	760	The girl was extremely excited that she was going to learn ballet
1519707551	58	school	LC	9	1040	After the horrible flood they built a new school
1519707551	59	balloon	LC	10	1040	The woman at the store was buying the red balloon
1519707551	60	wine	LC	10	648	At the market, he bought a new type of wine
1519707551	61	rice	LC	10	761	In the kitchen, she accidentally spilled a bunch of rice
1519707551	62	plane	LC	11	977	After a three hour wait, the men could see the plane
1519707551	63	short	LC	11	920	The parents were worried about Jason because he was very short
1519707551	64	spider	LC	9	800	My husband was trying to catch the large spider
1519707551	65	bomb	LC	10	912	Jonathan was shocked that they decided to use the bomb
1519707551	66	farm	LC	9	833	My uncle is installing solar panels on his farm
1519707551	67	heavy	LC	11	1039	The hikers didn't buy the tent because it was too heavy
1519707551	68	wedding	LC	10	1094	The lazy teenager didn't want to go to the wedding
1519707551	69	sentence	LC	12	1152	The substitute teacher was pretty impressed by the length of the sentence
1519707551	70	light	LC	12	808	You can damage your vision if you keep staring at the light
1519707551	71	tree	LC	10	903	Joan and her decorator decided to add a large tree
1519707551	72	paper	LC	12	776	The two researchers working in the clinical program needed lots of paper
1519707551	73	rake	LC	10	1016	He tried to scare off the animal using a rake
1519707551	74	scroll	LC	9	696	The pair of thieves recently stole the ancient scroll
1519707551	149	farmer	MC	11	728	After returning home from the big city, Jim became a farmer
1519707551	150	frame	MC	10	1420.157051	The burglar stole the painting but left the elegant frame
1519707551	151	border	MC	10	769	There were lots of intimidating guards stationed at the border
1519707551	152	beak	MC	12	1033	The bald eagle was trying to attack the hunters using its beak
1519707551	153	drink	MC	9	1009	At the restaurant, he didn't want anything to drink
1519707551	154	mountain	MC	9	768	The couple camped near the side of the mountain
1519707551	155	tent	MC	9	1004	The kids at summer camp slept in the tent
1519707551	156	valley	MC	9	795	The team discovered the fertile crops in a valley
1519707551	157	calf	MC	8	664	The farmer gave milk to the brown calf
1519707551	158	candy	MC	10	1187	While touring the factory, Bill sampled several pieces of candy
1519707551	159	overdose	MC	7	992	They used naloxone to treat an overdose
1519707551	160	voice	MC	11	960	Before the cameras started rolling, the actress suddenly lost her voice
1519707551	161	sale	MC	9	712	He spent lots of money at the annual sale
1519707551	162	bow	MC	9	1007	While facing the target, he picked up his bow
1519707551	163	snake	MC	10	887	He had never been bitten by that type of snake
1519707551	164	stool	MC	9	1024	During timeout, Suzie had to sit on a stool
1519707551	165	shaking	MC	9	1088	They fled in fear when the house started shaking
1519707551	166	art	MC	10	984	Even though she's blind, she appreciates many types of art
1519707551	167	ideas	MC	10	775	The consultant said that he had run out of ideas
1519707551	168	insulin	MC	8	1184	She brought the needle to inject some insulin
1519707551	169	cross	MC	8	992	The nuns were praying beside the wooden cross
1519707551	170	yearbook	MC	12	985	In high school, I wrote my boyfriend a message in his yearbook
1519707551	171	attic	MC	11	977	There were a lot of old clothes stored in the attic
1519707551	172	fly	MC	11	744	When it's locked in a cage, it can no longer fly
1519707551	173	compass	MC	10	751	My brother always carried a pocket knife and a compass
1519707551	174	hockey	MC	12	1089	My brother got his teeth knocked out while trying to play hockey
1519707551	175	bloom	MC	12	1024	The weather's been so nice that the plants have started to bloom
1519707551	176	air	MC	9	1173	The factory built expensive machines to filter the air
1519707551	177	diaper	MC	10	1136	Before leaving the driveway, my wife checked the baby's diaper
1519707551	178	fruit	MC	8	808	The farmers were selling a lot of fruit
1519707551	179	wood	MC	11	889	To repair the cabinet, he needed several different types of wood
1519707551	180	dove	MC	11	888	Perched up on the powerline he saw a small, white dove
1519707551	181	font	MC	12	736	Brenda is the editor, and she recently decided to switch the font
1519707551	182	radio	MC	12	696	The woman learned some news about the approaching hurricane on the radio
1519707551	183	island	MC	13	1137	The rescue workers recently found an old hermit living alone on the island
1519707551	184	night	MC	10	1056	To keep their relationship secret, they usually meet at night
1519707551	185	flower	MC	11	1057	As an anniversary gift, she received a rare kind of flower
1519707551	186	spell	MC	9	712	The students at Hogwarts had trouble understanding the spell
1519707551	187	stripes	MC	10	1023	It's easy to recognize a bumblebee because of its stripes
1519707551	188	sleep	MC	10	873	My nephew told us that he didn't want to sleep
1519707551	189	sign	MC	11	768	On their country drive, they had trouble seeing the small sign
1519707551	190	coin	MC	13	961	Because it was rare, he could get some money from selling the coin
1519707551	191	hand	MC	12	680	I couldn't finish writing, because there was something wrong with my hand
1519707551	192	soda	MC	10	943	They were out of lemonade, so instead they drank soda
1519707551	193	needle	MC	11	944	The woman accidentally poked herself with the tip of the needle
1519707551	194	choir	MC	7	776	Every Easter, they heard the church choir
1519707551	195	bees	MC	9	977	She is deathly allergic to those types of bees
1519707551	196	chalk	MC	13	1055	After decades, the instructor decided to switch to a new brand of chalk
1519707551	197	elves	MC	10	888	His children thought the games were made by the elves
1519707551	198	skin	MC	10	1039	The chemicals floating in the water can damage your skin
1519707551	199	sugar	MC	10	919	My wife didn't notice that I added some more sugar
1519707551	200	siren	MC	11	936	When Dennis got closer to the intersection he heard the siren
1519707551	201	shield	MC	11	1136	In the warrior's tomb, the team discovered a large wooden shield
1519707551	202	party	MC	9	824	On the last day, there was a huge party
1519707551	203	court	MC	10	825	Susan was angry at Eric and took him to court
1519707551	204	tea	MC	11	1040	At the breakfast buffet, the conference was serving coffee and tea
1519707551	205	lipstick	MC	12	855	At the premier, she wore a black dress and some red lipstick
1519707551	206	banana	MC	9	943	Because of fruit flies, he threw away the banana
1519707551	207	nest	MC	11	855	Up in the poplar tree, the stray cat found a nest
1519707551	208	murder	MC	11	920	Our son was innocent and shouldn't have been arrested for murder
1519707551	209	crown	MC	10	792	On the king's nightstand, the men saw a golden crown
1519707551	210	army	MC	7	776	George chose not to join the army
1519707551	211	neck	MC	12	729	Of all the animals, the flamingo is known for its long neck
1519707551	212	keys	MC	10	1055	As she rushed out, she forgot to take her keys
1519707551	213	chess	MC	8	824	The two Russians played another round of chess
1519707551	214	poison	MC	11	1089	They were finally able to solve the mouse problem with poison
1519707551	215	gold	MC	11	969	The miners were able to extract lots of iron and gold
1519707551	216	sour	MC	10	1121	She spat out the fruit because it was too sour
1519707551	217	blood	MC	9	775	The cafeteria in the prison was covered in blood
1519707551	218	quiet	MC	12	753	The group of people sitting in the concert hall was very quiet
1519707551	77	wish	HC	9	848	Then, the genie granted his third and final wish
1519707551	78	witch	HC	12	1070	The kids thought that the scary old woman was probably a witch
1519707551	79	cave	HC	11	839	The biologist knew that there were bats living in the cave
1519707551	80	teeth	HC	10	864	The dentist was teaching Emma how to clean her teeth
1519707551	81	juice	HC	12	712	He usually eats a whole orange rather than just drinking the juice
1519707551	82	tooth	HC	10	760	He made a dentist appointment to extract his broken tooth
1519707551	83	election	HC	9	1039	The senator campaigned in order to win the election
1519707551	84	haircut	HC	8	1120	The barber gave Brian a nice looking haircut
1519707551	85	liar	HC	12	737	Because Peter never told the truth, everyone knew he was a liar
1519707551	86	oven	HC	9	1073	Jack forgot about the cookies baking in the oven
1519707551	87	vote	HC	11	797	In the election, people younger than eighteen aren't allowed to vote
1519707551	88	throat	HC	10	839	The pill I just swallowed is stuck in my throat
1519707551	89	bleach	HC	11	727	To wash your clothes whiter, you should add a little bleach
1519707551	90	rope	HC	12	840	The climbers and guide were attached to each other by a rope
1519707551	91	ring	HC	10	945	Before proposing to his girlfriend he would need a ring
1519707551	92	lawn	HC	9	776	The owner paid the children to mow the lawn
1519707551	93	pool	HC	10	735	The gym won't let me swim in their heated pool
1519707551	94	relief	HC	12	744	During her painful headache, she took a Tylenol to get some relief
1519707551	95	ink	HC	9	895	His green pen had just run out of ink
1519707551	96	dry	HC	9	712	My wife hangs the wet clothes outside to dry
1519707551	97	desk	HC	13	932	Late at the office, Victor can always be found sitting at his desk
1519707551	98	camp	HC	9	929	The boy scouts hurried back to set up camp
1519707551	99	desert	HC	10	776	Camels can travel across the hot sands of the desert
1519707551	100	bed	HC	11	976	I asked the maid to change the sheets on the bed
1519707551	101	igloo	HC	12	1104	Using ice and snow, the traditional Eskimo family built a small igloo
1519707551	102	boring	HC	10	1135	Because the work was repetitive, he thought it was boring
1519707551	103	veil	HC	8	872	The bride covered her face with a veil
1519707551	104	vase	HC	11	815	To display the roses, Katie put them in an expensive vase
1519707551	105	business	HC	10	1103	They got a loan to start their own small business
1519707551	106	chimney	HC	11	688	Santa lands on the roof and comes down through the chimney
1519707551	107	card	HC	9	1047	The cashier asked the customer to swipe his card
1519707551	108	narrow	HC	12	855	They had to walk single file because the path was too narrow
1519707551	109	stage	HC	11	848	The audience shouted ""boo!"" until the actor walked off the stage
1519707551	110	paint	HC	11	743	The artist dipped her brush into a fresh can of paint
1519707551	111	jelly	HC	11	759	She smothered the sandwich with peanut butter and lots of jelly
1519707551	112	knife	HC	9	1025	They were cutting the cake using a silver knife
1519707551	113	shelf	HC	7	848	Sarah pulled the book off the shelf
1519707551	114	grace	HC	10	760	Before eating dinner, the family held hands to say grace
1519707551	115	word	HC	10	959	The old couple sat together without speaking a single word
1519707551	116	stain	HC	11	944	Even the professional dry cleaner wasn't able to remove the stain
1519707551	117	sisters	HC	11	1214.714222	She was the youngest out of all her brothers and sisters
1519707551	118	tusks	HC	10	737	Elephants are often hunted for the ivory in their tusks
1519707551	119	password	HC	9	1009	The website login asks for my username and password
1519707551	120	suit	HC	12	1168	To look good at the funeral, he needed to buy a suit
1519707551	121	potato	HC	10	848	She added chives and sour cream to the baked potato
1519707551	122	gallon	HC	9	880	Gasoline usually costs about three dollars for a gallon
1519707551	123	coffee	HC	10	712	Melissa asks for decaf when ordering her cup of coffee
1519707551	124	leather	HC	9	728	The motorcycle jacket was made out of black leather
1519707551	125	laugh	HC	9	985	The birthday card was funny and made me laugh
1519707551	126	dice	HC	12	760	To take her turn at Monopoly, Helen rolled both of the dice
1519707551	127	wet	HC	10	1152	The woman would need a raincoat to avoid getting wet
1519707551	128	dress	HC	10	823	Maria thought she looked great in her little black dress
1519707551	129	wool	HC	9	704	Shearing the sheep produced a large amount of wool
1519707551	130	sneeze	HC	8	808	Germs are spread when people cough or sneeze
1519707551	131	hotel	HC	13	825	For their anniversary in Seattle, they booked a room at a nice hotel
1519707551	132	kiss	HC	12	865	The curse could only be broken by her true love's first kiss
1519707551	133	doctor	HC	11	792	My medical records are accessible to the nurse and the doctor
1519707551	134	squid	HC	10	687	The creature was either an octopus or a giant squid
1519707551	135	band	HC	12	744	Jenna loved playing the guitar, so she decided to join the band
1519707551	136	hose	HC	10	801	To water the huge garden, they needed a long hose
1519707551	137	goal	HC	10	768	The soccer team celebrated after their player scored a goal
1519707551	138	soap	HC	10	975	In the shower, he accidentally dropped the bar of soap
1519707551	139	spoon	HC	12	880	After the meal, she ate her sundae with a small metal spoon
1519707551	140	pumpkin	HC	8	1000	For Halloween, they were carving a large pumpkin
1519707551	141	library	HC	11	809	Because it was overdue, Billy returned the book to the library
1519707551	142	leaves	HC	6	839	Bill raked up all the leaves
1519707551	143	gloves	HC	7	776	The doctor wore the sterile rubber gloves
1519707551	144	cell	HC	9	696	DNA is housed within the nucleus of a cell
1519707551	145	puddle	HC	10	680	The water from her umbrella collected in a big puddle
1519707551	146	flour	HC	12	895	To keep the dough from sticking, she dusted her hands with flour
1519710351	149	farmer	LC	11	3240	After he returned home from his travels, Jim became a farmer
1519710351	150	frame	LC	10	3248	While she was shopping yesterday, she bought an elegant frame
1519710351	151	border	LC	10	2720	The kids were scared about trying to cross the border
1519710351	152	beak	LC	12	2312	The animal in the zoo enclosure was trying to clean its beak
1519710351	153	drink	LC	9	2385	When school ended, my friends just wanted to drink
1519710351	154	mountain	LC	9	3152	The scholars learned about the history of the mountain
1519710351	155	tent	LC	9	2312	Everett's dad asked if he could move the tent
1519710351	156	valley	LC	9	2897	The house sits between two shops in a valley
1519710351	157	calf	LC	8	4241.434579	Bill went to check on the brown calf
1519710351	158	candy	LC	10	4096	The food scientists were developing a new type of candy
1519710351	159	overdose	LC	7	2232	The celebrity showed signs of an overdose
1519710351	160	voice	LC	11	2777	Before leaving to buy groceries, my aunt suddenly lost her voice
1519710351	161	sale	LC	9	2688	John and his wife prepared for the annual sale
1519710351	162	bow	LC	9	3040	On television, the Olympic athlete picked up his bow
1519710351	163	snake	LC	10	2224	My little sister had never seen that type of snake
1519710351	164	stool	LC	9	2136	To paint the ceiling, the decorator needed a stool
1519710351	165	shaking	LC	9	2912	When the actor approached the audience, he started shaking
1519710351	166	art	LC	10	3696	They hired the consultant because of her knowledge of art
1519710351	167	ideas	LC	10	2192	The chef said that he had run out of ideas
1519710351	168	insulin	LC	8	2159	The homeless woman tried to inject some insulin
1519710351	169	cross	LC	8	2760	In the gallery, there was a wooden cross
1519710351	170	yearbook	LC	12	3996	Apparently, because James didn't have a pen, he couldn't sign his yearbook
1519710351	171	attic	LC	11	1920	The accountant put all of the old documents in the attic
1519710351	172	fly	LC	11	2880	When he dropped the new toy, it could no longer fly
1519710351	173	compass	LC	10	3201	The boyscout always carried a first-aid kit and a compass
1519710351	174	hockey	LC	12	2864	Because football season is over, Bill is now training to play hockey
1519710351	175	bloom	LC	12	3488	We started watering the yard because the plants had begun to bloom
1519710351	176	air	LC	9	3080	They suspected there was something wrong with the air
1519710351	177	diaper	LC	10	3168	Before leaving the maternity ward, someone checked the baby's diaper
1519710351	178	fruit	LC	8	2176	Jason brought his parents a lot of fruit
1519710351	179	wood	LC	11	2088	At the ancient burial site they found weapons made of wood
1519710351	180	dove	LC	11	3484	In the corner of his eye he saw a white dove
1519710351	181	font	LC	12	2192	Brenda had a change of heart and decided to switch the font
1519710351	182	radio	LC	12	4211	Luckily, the old woman found lots of interesting programs on the radio
1519710351	183	island	LC	13	2872	The rescue workers just learned that the captain had died on the island
1519710351	184	night	LC	10	2504	The student was going to get her degree at night
1519710351	185	flower	LC	11	2296	Charlotte finished reading a book about a rare kind of flower
1519710351	186	spell	LC	9	2192	The princess could not be awakened by the spell
1519710351	187	stripes	LC	10	3024	It's easy to recognize a piranha because of its stripes
1519710351	188	sleep	LC	10	2312	All of us knew that Eric wouldn't want to sleep
1519710351	189	sign	LC	11	2136	At the Italian restaurant, they had trouble reading the small sign
1519710351	190	coin	LC	13	2311	He was carrying so much stuff in his hands, he dropped the coin
1519710351	191	hand	LC	12	2296	I was very uncomfortable because I had a cramp in my hand
1519710351	192	soda	LC	10	2544	The hotel didn't have coffee, so instead they drank soda
1519710351	193	needle	LC	11	3128	During arts and crafts she broke the tip of the needle
1519710351	194	choir	LC	7	2264	Elizabeth didn't like to attend church choir
1519710351	195	bees	LC	9	2760	The people outside were avoiding the group of bees
1519710351	196	chalk	LC	13	2472	While searching around in the garage, the man found a piece of chalk
1519710351	197	elves	LC	10	2329	Timmy wanted to hear another bedtime story about the elves
1519710351	198	skin	LC	10	2216	The factory produces noxious chemicals that can damage your skin
1519710351	199	sugar	LC	10	2224	I reminded my wife that we needed some more sugar
1519710351	200	siren	LC	11	2312	The students were ducking for cover when they heard the siren
1519710351	201	shield	LC	11	2112	The accomplished artist carved the design on the large wooden shield
1519710351	202	party	LC	9	2208	Right beside the lake, there was a huge party
1519710351	203	court	LC	10	2784	Eric picked up his friend and brought him to court
1519710351	204	tea	LC	11	3956	When their mother was home they could have brownies and tea
1519710351	205	lipstick	LC	12	2304	At the store, she bought some black pens and some red lipstick
1519710351	206	banana	LC	9	2857	My picky younger brother refused to eat the banana
1519710351	207	nest	LC	11	2168	While cleaning up outside, Jerry had to throw away a nest
1519710351	208	murder	LC	11	2208	When the building burned down, the man was arrested for murder
1519710351	209	crown	LC	10	2504	The merchant paid for the goods with a golden crown
1519710351	210	army	LC	7	2087	The students were learning about the army
1519710351	211	neck	LC	12	3776	Of all the animals, the peacock is known for its long neck
1519710351	212	keys	LC	10	2040	While running her errands, she forgot to take her keys
1519710351	213	chess	LC	8	2944	They were learning another important rule of chess
1519710351	214	poison	LC	11	2696	The small dagger that the soldier carried was covered with poison
1519710351	215	gold	LC	11	3472	Brazil is known to import lots of lumber, livestock, and gold
1519710351	216	sour	LC	10	3192	She threw away her meal because it was too sour
1519710351	217	blood	LC	9	3728	The woman's counter and refrigerator were covered in blood
1519710351	218	quiet	LC	12	2440	The neighborhood at the top of the tall hill was very quiet
1519710351	219	hook	LC	8	2472	James didn't have enough money for the hook
1519710351	220	star	LC	7	2641	On the canvas, Andrew drew a star
1519710351	77	wish	MC	9	2368	The king remembered that he had one final wish
1519710351	78	witch	MC	12	1912	For Halloween that year she decided to dress up as a witch
1519710351	79	cave	MC	11	3176	The biologist knew that there were bears living in the cave
1519710351	80	teeth	MC	10	2359	Our mother told my sister to always clean her teeth
1519710351	81	juice	MC	12	2872	My husband was flipping the pancakes and I was pouring the juice
1519710351	82	tooth	MC	10	2864	He had difficulty speaking because he had a broken tooth
1519710351	83	election	MC	9	2712	The senator's wife was very angry about the election
1519710351	84	haircut	MC	8	1984	That weekend, Brian got a nice looking haircut
1519710351	85	liar	MC	12	2936	When Peter's dark secret was discovered, everyone knew he was a liar
1519710351	86	oven	MC	9	2824	Jack remembered that he left something in the oven
1519710351	87	vote	MC	11	3088	In countries with strict religious codes, women aren't allowed to vote
1519710351	88	throat	MC	10	3175	The doctor said I have something stuck in my throat
1519710351	89	bleach	MC	11	2128	To kill all the bacteria, you should add a little bleach
1519710351	90	rope	MC	12	2048	The skilled cave explorer remembered to bring his flashlight and a rope
1519710351	91	ring	MC	10	3576	For my fiancée’s upcoming birthday I bought her a ring
1519710351	92	lawn	MC	9	3869.987111	We saw our neighbor was working on the lawn
1519710351	93	pool	MC	10	2944	They needed to add more water to the heated pool
1519710351	94	relief	MC	12	3320	The old woman with the painful sunburn tried to get some relief
1519710351	95	ink	MC	9	2680	The famous writer had just run out of ink
1519710351	96	dry	MC	9	2264	The farmer was waiting for the field to dry
1519710351	97	desk	MC	13	3056	My friend always kept a large bag of chocolate bars in his desk
1519710351	98	camp	MC	9	2112	The cheerful woman hurried over to set up camp
1519710351	99	desert	MC	10	2369	Somehow, farmers were able to grow crops in the desert
1519710351	100	bed	MC	11	3073	The chief of police found the suicide note on the bed
1519710351	101	igloo	MC	12	1945	To get warm, the two arctic explorers climbed inside a small igloo
1519710351	102	boring	MC	10	2040	He visited the museum, and he thought it was boring
1519710351	103	veil	MC	8	1992	She wore a beautiful gown and a veil
1519710351	104	vase	MC	11	2976	The collector of Chinese artifacts had just acquired the expensive vase
1519710351	105	business	MC	10	2432	My roommate was hoping to build his own small business
1519710351	106	chimney	MC	11	3511	The firefighter noticed there was smoke coming out of the chimney
1519710351	107	card	MC	9	2552	Johnathan told the banker that he'd lost his card
1519710351	108	narrow	MC	12	2792	They decided to use the elevator because the stairwell was too narrow
1519710351	109	stage	MC	11	2608	The technician had to adjust all the lights above the stage
1519710351	110	paint	MC	11	2656	At Home Depot they didn't sell the right kind of paint
1519710351	111	jelly	MC	11	2440	Every Spring, the farmers would make jam and lots of jelly
1519710351	112	knife	MC	9	2264	We decided to buy the cook a silver knife
1519710351	113	shelf	MC	7	2560	Sarah arranged the items on the shelf
1519710351	114	grace	MC	10	1944	The family wondered whether the visitors wanted to say grace
1519710351	115	word	MC	10	3496	Despite his best efforts, he couldn't recognize a single word
1519710351	116	stain	MC	11	2664	My roommate needed some advice on how to remove the stain
1519710351	117	sisters	MC	11	3152	She learned how to use makeup from her friends and sisters
1519710351	118	tusks	MC	10	2312	After catching the animals, the poachers cut off their tusks
1519710351	119	password	MC	9	2152	Tim had forgotten his mother's email address and password
1519710351	120	suit	MC	12	2872	He had a big date, and he needed to buy a suit
1519710351	121	potato	MC	10	2176	He opened up the oven to remove the baked potato
1519710351	122	gallon	MC	9	2864	The thirsty police officer could probably drink a gallon
1519710351	123	coffee	MC	10	2416	The customer left without finishing his last sip of coffee
